1.000000000000000000e+00,4.673333333333333228e-01,4.643333333333333757e-01,5.619999999999999440e-01,5.549999999999999378e-01,4.750000000000000333e-01,4.853333333333333388e-01,4.433333333333332460e-01,4.906666666666666399e-01,4.773333333333333317e-01,5.490000000000000435e-01,4.636666666666666159e-01,5.306666666666667309e-01,4.026666666666665617e-01,4.509999999999999565e-01,5.196666666666666101e-01,5.706666666666666554e-01,4.253333333333333965e-01,3.923333333333332562e-01,4.823333333333333361e-01,4.626666666666666150e-01,5.076666666666667105e-01,4.139999999999999791e-01,6.016666666666665719e-01,5.909999999999999698e-01,5.229999999999999094e-01,4.009999999999999676e-01,4.983333333333333504e-01,5.176666666666667194e-01,5.873333333333332629e-01
1.000000000000000000e+00,4.273333333333333428e-01,4.410000000000000031e-01,4.576666666666666661e-01,4.999999999999999445e-01,4.556666666666666643e-01,4.299999999999999378e-01,4.430000000000000049e-01,4.753333333333333854e-01,5.459999999999999298e-01,4.193333333333333912e-01,4.610000000000000209e-01,3.906666666666666621e-01,5.196666666666667211e-01,4.329999999999999405e-01,4.186666666666666314e-01,4.113333333333332731e-01,4.986666666666666470e-01,4.753333333333332189e-01,4.440000000000000058e-01,4.199999999999999845e-01,5.330000000000000293e-01,4.616666666666666141e-01,4.580000000000000182e-01,3.523333333333332762e-01,3.160000000000000031e-01,4.926666666666666972e-01,4.880000000000000449e-01,3.863333333333332509e-01,0.000000000000000000e+00
1.000000000000000000e+00,5.153333333333331989e-01,4.369999999999999996e-01,4.460000000000000075e-01,4.686666666666666203e-01,5.173333333333333117e-01,4.903333333333332877e-01,5.190000000000000169e-01,5.096666666666666012e-01,5.283333333333334325e-01,3.723333333333333495e-01,3.739999999999999991e-01,4.669999999999999707e-01,4.903333333333332322e-01,4.363333333333332953e-01,5.156666666666666066e-01,5.046666666666665968e-01,4.669999999999999707e-01,4.610000000000000209e-01,4.919999999999999929e-01,5.550000000000000488e-01,5.686666666666665426e-01,4.166666666666666852e-01,4.629999999999999671e-01,5.370000000000000329e-01,3.603333333333332278e-01,5.033333333333332993e-01,4.700000000000000289e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.863333333333333619e-01,5.100000000000000089e-01,4.796666666666666856e-01,5.593333333333333490e-01,4.363333333333334063e-01,5.003333333333332966e-01,3.826666666666666550e-01,5.226666666666666128e-01,4.599999999999999645e-01,3.910000000000000142e-01,5.140000000000000124e-01,5.050000000000000044e-01,4.633333333333333193e-01,4.103333333333333277e-01,4.679999999999999716e-01,3.506666666666666266e-01,4.183333333333332793e-01,4.416666666666665964e-01,4.383333333333332971e-01,4.546666666666665524e-01,4.040000000000000258e-01,4.306666666666666421e-01,4.336666666666665892e-01,4.386666666666665937e-01,5.036666666666665959e-01,4.676666666666667305e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.070000000000000839e-01,4.599999999999999090e-01,4.103333333333332722e-01,5.316666666666667318e-01,5.053333333333333011e-01,4.939999999999999392e-01,3.933333333333333126e-01,5.393333333333333313e-01,4.726666666666666794e-01,4.720000000000000306e-01,4.513333333333333086e-01,6.079999999999999849e-01,5.613333333333333508e-01,5.413333333333334441e-01,5.043333333333334112e-01,5.859999999999999654e-01,4.903333333333332877e-01,5.626666666666666483e-01,5.056666666666667087e-01,5.906666666666667842e-01,5.853333333333332611e-01,4.859999999999999876e-01,5.506666666666666377e-01,5.053333333333333011e-01,5.433333333333333348e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.536666666666666625e-01,5.116666666666667140e-01,4.973333333333332940e-01,4.319999999999999951e-01,4.493333333333333068e-01,4.819999999999999840e-01,3.566666666666665764e-01,4.223333333333333384e-01,3.810000000000000053e-01,4.549999999999999045e-01,4.846666666666666345e-01,4.146666666666666834e-01,5.629999999999999449e-01,5.143333333333333091e-01,5.116666666666667140e-01,4.219999999999999862e-01,4.469999999999999529e-01,4.609999999999999654e-01,3.743333333333333512e-01,5.079999999999998961e-01,4.873333333333333406e-01,4.720000000000000306e-01,5.526666666666666394e-01,4.956666666666666998e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.536666666666667180e-01,4.286666666666666958e-01,4.823333333333332251e-01,4.049999999999999156e-01,4.819999999999999840e-01,4.340000000000000524e-01,5.603333333333334609e-01,3.970000000000000195e-01,5.026666666666667060e-01,5.740000000000000657e-01,4.346666666666667012e-01,4.959999999999999409e-01,4.880000000000000449e-01,4.039999999999999147e-01,5.026666666666667060e-01,4.913333333333333441e-01,4.216666666666666896e-01,3.546666666666666856e-01,4.363333333333333508e-01,4.059999999999999165e-01,4.176666666666666861e-01,4.436666666666665981e-01,4.419999999999998930e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.013333333333333752e-01,5.070000000000000062e-01,5.070000000000000062e-01,4.943333333333332913e-01,4.409999999999999476e-01,3.323333333333332584e-01,5.190000000000000169e-01,4.489999999999999547e-01,4.609999999999999654e-01,4.800000000000000377e-01,3.746666666666667589e-01,5.643333333333333535e-01,4.029999999999999694e-01,4.833333333333333370e-01,3.963333333333333708e-01,4.433333333333333570e-01,3.950000000000000733e-01,3.989999999999999658e-01,5.770000000000000684e-01,3.466666666666666230e-01,4.896666666666665835e-01,5.869999999999999662e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.696666666666666212e-01,3.140000000000000013e-01,4.106666666666666243e-01,4.426666666666667083e-01,5.366666666666667362e-01,4.213333333333332820e-01,4.619999999999999662e-01,5.773333333333333650e-01,4.406666666666667065e-01,5.716666666666666563e-01,4.223333333333332829e-01,5.670000000000000595e-01,3.780000000000000027e-01,5.030000000000000027e-01,4.989999999999999436e-01,4.319999999999999951e-01,5.056666666666665977e-01,4.283333333333333437e-01,4.723333333333333273e-01,5.459999999999999298e-01,4.546666666666666079e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.126666666666666261e-01,4.720000000000000306e-01,5.153333333333333099e-01,4.476666666666666572e-01,3.720000000000000528e-01,4.886666666666665271e-01,4.319999999999998841e-01,5.269999999999999130e-01,4.846666666666666345e-01,4.436666666666665981e-01,4.216666666666666896e-01,4.890000000000000457e-01,5.356666666666665133e-01,5.116666666666666030e-01,3.889999999999999014e-01,4.619999999999999662e-01,4.056666666666667309e-01,4.646666666666666723e-01,4.590000000000000191e-01,4.640000000000000790e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.106666666666666798e-01,3.919999999999999596e-01,3.153333333333332988e-01,4.646666666666666723e-01,4.800000000000000377e-01,3.593333333333333379e-01,5.563333333333333464e-01,3.840000000000000080e-01,6.460000000000000187e-01,4.086666666666666226e-01,5.303333333333332122e-01,4.739999999999999769e-01,4.450000000000000067e-01,3.873333333333333073e-01,4.303333333333332900e-01,5.336666666666666226e-01,3.836666666666666559e-01,4.349999999999999978e-01,4.430000000000001159e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.773333333333332984e-01,4.900000000000000466e-01,4.583333333333332038e-01,3.609999999999999321e-01,4.053333333333332678e-01,3.843333333333332491e-01,4.053333333333333233e-01,3.959999999999999631e-01,4.730000000000000315e-01,5.639999999999999458e-01,4.383333333333333526e-01,4.619999999999999662e-01,4.196666666666665768e-01,4.149999999999999800e-01,4.433333333333333015e-01,4.483333333333333059e-01,3.483333333333333282e-01,5.530000000000000471e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.773333333333333317e-01,5.796666666666666634e-01,5.253333333333333188e-01,5.603333333333334609e-01,3.916666666666666630e-01,5.150000000000000133e-01,4.319999999999999951e-01,5.113333333333334174e-01,4.610000000000000209e-01,5.546666666666666412e-01,4.863333333333332287e-01,5.323333333333333250e-01,4.669999999999999707e-01,3.310000000000000719e-01,5.440000000000000391e-01,5.150000000000000133e-01,4.829999999999999849e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.423333333333333006e-01,3.853333333333333055e-01,4.453333333333333033e-01,4.016666666666666163e-01,4.956666666666666998e-01,4.313333333333332908e-01,3.606666666666665799e-01,4.410000000000000031e-01,6.023333333333333872e-01,4.829999999999999849e-01,3.286666666666666070e-01,4.873333333333332851e-01,3.766666666666666496e-01,5.273333333333333206e-01,4.719999999999999196e-01,4.380000000000000560e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.439999999999999503e-01,4.576666666666666106e-01,4.863333333333333952e-01,5.500000000000000444e-01,4.489999999999999547e-01,5.463333333333332265e-01,4.169999999999999818e-01,4.786666666666666292e-01,3.993333333333331514e-01,4.693333333333333801e-01,3.923333333333333117e-01,4.066666666666666208e-01,5.039999999999998925e-01,4.706666666666666221e-01,3.483333333333333282e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.776666666666665728e-01,4.849999999999999867e-01,5.406666666666666288e-01,4.460000000000000075e-01,4.703333333333333255e-01,4.233333333333332837e-01,4.856666666666666909e-01,5.316666666666666208e-01,4.856666666666667465e-01,5.593333333333332380e-01,4.100000000000000311e-01,4.256666666666666377e-01,4.403333333333332988e-01,3.379999999999999671e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.296666666666666967e-01,5.566666666666666430e-01,4.209999999999999298e-01,5.196666666666666101e-01,3.526666666666666838e-01,3.916666666666666075e-01,4.283333333333333992e-01,4.889999999999999902e-01,4.506666666666666599e-01,4.083333333333332704e-01,5.736666666666666581e-01,5.100000000000000089e-01,5.086666666666667114e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.659999999999999698e-01,5.609999999999998321e-01,5.403333333333333321e-01,5.213333333333333153e-01,4.713333333333333264e-01,3.920000000000000151e-01,3.829999999999999516e-01,4.396666666666665946e-01,4.979999999999999982e-01,4.400000000000000022e-01,3.890000000000000679e-01,4.229999999999999316e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.206666666666666554e-01,5.723333333333332495e-01,3.776666666666667060e-01,5.310000000000000275e-01,3.749999999999999445e-01,4.656666666666666177e-01,4.936666666666666425e-01,4.086666666666666781e-01,5.183333333333333126e-01,5.080000000000001181e-01,3.776666666666667060e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.373333333333332962e-01,4.633333333333332638e-01,4.713333333333332709e-01,5.206666666666666110e-01,3.306666666666666643e-01,3.976666666666666128e-01,4.716666666666666785e-01,4.176666666666666305e-01,5.206666666666666110e-01,4.103333333333332722e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.533333333333334214e-01,4.909999999999999365e-01,4.359999999999999987e-01,5.110000000000000098e-01,5.586666666666667558e-01,4.256666666666666377e-01,5.203333333333334254e-01,4.326666666666666994e-01,4.520000000000000129e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
